Date,Time,Type,Buy Amount,Buy Currency,Sell Amount,Sell Currency,Fee,Fee Currency,Exchange,Trade ID,Tx Hash
2025-09-16,04:39:04,BUY,45.00,USD,0,DMJHHH,0.00025,SOL,Jupiter,SOL-225,SIM_1758050021221_225
2025-09-16,04:39:05,BUY,45.00,USD,0,445M3P,0.00025,SOL,Jupiter,SOL-226,SIM_1758050021221_226
2025-09-16,04:39:05,SELL,0,CZNZRI,190.84,USD,0.00025,SOL,Jupiter,SOL-226,SIM_1758050021221_226
2025-09-16,04:39:07,SELL,0,F4L4F8,191.44,USD,0.00025,SOL,Jupiter,SOL-226,SIM_1758050021221_226
2025-09-16,04:40:00,SELL,0,7HFPMK,194.75,USD,0.00025,SOL,Jupiter,SOL-226,SIM_1758050021221_226
2025-09-16,04:40:00,SELL,0,K1AGIA,176.67,USD,0.00025,SOL,Jupiter,SOL-226,SIM_1758050021221_226
2025-09-16,04:40:01,SELL,0,7LEEJN,172.55,USD,0.00025,SOL,Jupiter,SOL-226,SIM_1758050021221_226
2025-09-16,04:40:01,SELL,0,2SQYLU,425.00,USD,0.00025,SOL,Jupiter,SOL-226,SIM_1758050021221_226
2025-09-16,04:40:02,BUY,45.00,USD,0,CAOXLK,0.00025,SOL,Jupiter,SOL-227,SIM_1758050021221_227
2025-09-16,04:40:04,SELL,0,DU3ZSX,164.48,USD,0.00025,SOL,Jupiter,SOL-227,SIM_1758050021221_227
2025-09-16,04:40:05,BUY,45.00,USD,0,FTASSM,0.00025,SOL,Jupiter,SOL-228,SIM_1758050021221_228
2025-09-16,04:40:05,BUY,45.00,USD,0,3CEUQF,0.00025,SOL,Jupiter,SOL-229,SIM_1758050021221_229
2025-09-16,04:40:32,SELL,0,CAOXLK,283.78,USD,0.00025,SOL,Jupiter,SOL-229,SIM_1758050021221_229
2025-09-16,04:40:57,SELL,0,4SY1LS,192.47,USD,0.00025,SOL,Jupiter,SOL-229,SIM_1758050021221_229
2025-09-16,04:41:00,BUY,45.00,USD,0,DAHNWW,0.00025,SOL,Jupiter,SOL-230,SIM_1758050021221_230
2025-09-16,04:41:00,BUY,45.00,USD,0,AV7TS5,0.00025,SOL,Jupiter,SOL-231,SIM_1758050021221_231
2025-09-16,04:41:00,BUY,45.00,USD,0,4TZ43K,0.00025,SOL,Jupiter,SOL-232,SIM_1758050021221_232
2025-09-16,04:41:02,BUY,45.00,USD,0,EECH8V,0.00025,SOL,Jupiter,SOL-233,SIM_1758050021221_233
2025-09-16,04:41:02,SELL,0,5C7QCM,48.90,USD,0.00025,SOL,Jupiter,SOL-233,SIM_1758050021221_233
2025-09-16,04:41:02,BUY,45.00,USD,0,3P3VSQ,0.00025,SOL,Jupiter,SOL-234,SIM_1758050021221_234
2025-09-16,04:41:04,SELL,0,DMJHHH,52.25,USD,0.00025,SOL,Jupiter,SOL-234,SIM_1758050021221_234
2025-09-16,04:41:06,SELL,0,EKVGVU,443.49,USD,0.00025,SOL,Jupiter,SOL-234,SIM_1758050021221_234
2025-09-16,04:41:32,SELL,0,3P3VSQ,270.26,USD,0.00025,SOL,Jupiter,SOL-234,SIM_1758050021221_234
2025-09-16,04:41:59,BUY,45.00,USD,0,HRRTDC,0.00025,SOL,Jupiter,SOL-235,SIM_1758050021221_235
2025-09-16,04:42:00,SELL,0,DAHNWW,176.41,USD,0.00025,SOL,Jupiter,SOL-235,SIM_1758050021222_235
2025-09-16,04:42:00,BUY,45.00,USD,0,8HNAKY,0.00025,SOL,Jupiter,SOL-236,SIM_1758050021222_236
2025-09-16,04:42:01,SELL,0,62ARTF,248.86,USD,0.00025,SOL,Jupiter,SOL-236,SIM_1758050021222_236
2025-09-16,04:42:01,BUY,45.00,USD,0,9JCZXZ,0.00025,SOL,Jupiter,SOL-237,SIM_1758050021222_237
2025-09-16,04:42:01,BUY,45.00,USD,0,FFX4DF,0.00025,SOL,Jupiter,SOL-238,SIM_1758050021222_238
2025-09-16,04:42:02,SELL,0,EECH8V,95.83,USD,0.00025,SOL,Jupiter,SOL-238,SIM_1758050021222_238
2025-09-16,04:42:02,BUY,45.00,USD,0,HRTJYG,0.00025,SOL,Jupiter,SOL-239,SIM_1758050021222_239
2025-09-16,04:42:03,BUY,45.00,USD,0,95ZZXW,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:42:07,SELL,0,HNSPND,45.67,USD,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:42:29,SELL,0,HRRTDC,169.27,USD,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:42:58,SELL,0,DPRSKU,163.73,USD,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:42:59,SELL,0,EKUCGI,90.35,USD,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:43:00,SELL,0,2QEMF9,90.20,USD,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:43:02,SELL,0,CAOXLK,260.81,USD,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:43:02,SELL,0,3P3VSQ,197.06,USD,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:43:02,SELL,0,ADN83T,57.90,USD,0.00025,SOL,Jupiter,SOL-240,SIM_1758050021222_240
2025-09-16,04:43:03,BUY,45.00,USD,0,ECNTM7,0.00025,SOL,Jupiter,SOL-241,SIM_1758050021222_241
2025-09-16,04:43:03,BUY,45.00,USD,0,5SWM9G,0.00025,SOL,Jupiter,SOL-242,SIM_1758050021222_242
2025-09-16,04:43:03,SELL,0,82WSQK,264.34,USD,0.00025,SOL,Jupiter,SOL-242,SIM_1758050021222_242
2025-09-16,04:43:05,BUY,45.00,USD,0,CNZYCV,0.00025,SOL,Jupiter,SOL-243,SIM_1758050021222_243
2025-09-16,04:43:06,SELL,0,DS1CXL,187.23,USD,0.00025,SOL,Jupiter,SOL-243,SIM_1758050021222_243
2025-09-16,04:43:06,SELL,0,EKVGVU,195.93,USD,0.00025,SOL,Jupiter,SOL-243,SIM_1758050021222_243
2025-09-16,04:43:35,SELL,0,CNZYCV,176.77,USD,0.00025,SOL,Jupiter,SOL-243,SIM_1758050021222_243
2025-09-16,04:43:57,BUY,45.00,USD,0,HRXJNW,0.00025,SOL,Jupiter,SOL-244,SIM_1758050021222_244
2025-09-16,04:44:00,SELL,0,ZCIGSU,93.20,USD,0.00025,SOL,Jupiter,SOL-244,SIM_1758050021222_244
2025-09-16,04:44:00,BUY,45.00,USD,0,BXZYXS,0.00025,SOL,Jupiter,SOL-245,SIM_1758050021222_245
2025-09-16,04:44:00,SELL,0,AV7TS5,90.48,USD,0.00025,SOL,Jupiter,SOL-245,SIM_1758050021222_245
2025-09-16,04:44:00,BUY,45.00,USD,0,4PFEN7,0.00025,SOL,Jupiter,SOL-246,SIM_1758050021222_246
2025-09-16,04:44:00,SELL,0,8HNAKY,87.75,USD,0.00025,SOL,Jupiter,SOL-246,SIM_1758050021222_246
2025-09-16,04:44:00,SELL,0,MPNDNI,166.82,USD,0.00025,SOL,Jupiter,SOL-246,SIM_1758050021222_246
2025-09-16,04:44:01,SELL,0,3RRSKG,452.12,USD,0.00025,SOL,Jupiter,SOL-246,SIM_1758050021222_246
2025-09-16,04:44:01,SELL,0,9JCZXZ,178.67,USD,0.00025,SOL,Jupiter,SOL-246,SIM_1758050021222_246
2025-09-16,04:44:01,BUY,45.00,USD,0,EN4Z1J,0.00025,SOL,Jupiter,SOL-247,SIM_1758050021222_247
2025-09-16,04:44:02,SELL,0,3P3VSQ,286.21,USD,0.00025,SOL,Jupiter,SOL-247,SIM_1758050021222_247
2025-09-16,04:44:03,SELL,0,95ZZXW,92.00,USD,0.00025,SOL,Jupiter,SOL-247,SIM_1758050021222_247
2025-09-16,04:44:30,SELL,0,4PFEN7,187.29,USD,0.00025,SOL,Jupiter,SOL-247,SIM_1758050021222_247
2025-09-16,04:44:57,SELL,0,HRXJNW,261.44,USD,0.00025,SOL,Jupiter,SOL-247,SIM_1758050021222_247
2025-09-16,04:45:00,SELL,0,CGJNK1,179.47,USD,0.00025,SOL,Jupiter,SOL-247,SIM_1758050021222_247
2025-09-16,04:45:00,SELL,0,4PFEN7,270.61,USD,0.00025,SOL,Jupiter,SOL-247,SIM_1758050021222_247
2025-09-16,04:45:01,BUY,45.00,USD,0,88H3ED,0.00025,SOL,Jupiter,SOL-248,SIM_1758050021222_248
2025-09-16,04:45:02,BUY,45.00,USD,0,8XJHYY,0.00025,SOL,Jupiter,SOL-249,SIM_1758050021222_249
2025-09-16,04:45:02,SELL,0,5QGNTE,176.04,USD,0.00025,SOL,Jupiter,SOL-249,SIM_1758050021222_249
2025-09-16,04:45:02,SELL,0,G1A6VP,181.99,USD,0.00025,SOL,Jupiter,SOL-249,SIM_1758050021222_249
2025-09-16,04:45:02,SELL,0,HRTJYG,93.58,USD,0.00025,SOL,Jupiter,SOL-249,SIM_1758050021222_249
2025-09-16,04:45:03,BUY,45.00,USD,0,JCTKEB,0.00025,SOL,Jupiter,SOL-250,SIM_1758050021222_250
2025-09-16,04:45:03,SELL,0,5SWM9G,96.90,USD,0.00025,SOL,Jupiter,SOL-250,SIM_1758050021222_250
2025-09-16,04:45:05,SELL,0,3CEUQF,182.01,USD,0.00025,SOL,Jupiter,SOL-250,SIM_1758050021222_250
2025-09-16,04:45:57,BUY,45.00,USD,0,6QYKIU,0.00025,SOL,Jupiter,SOL-251,SIM_1758050021222_251
2025-09-16,04:46:00,BUY,45.00,USD,0,FLSKUS,0.00025,SOL,Jupiter,SOL-252,SIM_1758050021222_252
2025-09-16,04:46:01,SELL,0,88H3ED,163.46,USD,0.00025,SOL,Jupiter,SOL-252,SIM_1758050021222_252
2025-09-16,04:46:03,SELL,0,JCTKEB,182.95,USD,0.00025,SOL,Jupiter,SOL-252,SIM_1758050021222_252
2025-09-16,04:46:03,BUY,45.00,USD,0,HZ75FJ,0.00025,SOL,Jupiter,SOL-253,SIM_1758050021222_253
2025-09-16,04:46:05,BUY,45.00,USD,0,DD8SZM,0.00025,SOL,Jupiter,SOL-254,SIM_1758050021222_254
2025-09-16,04:46:06,SELL,0,C7MEW1,194.75,USD,0.00025,SOL,Jupiter,SOL-254,SIM_1758050021222_254
2025-09-16,04:46:35,SELL,0,DD8SZM,162.90,USD,0.00025,SOL,Jupiter,SOL-254,SIM_1758050021222_254
2025-09-16,04:46:58,BUY,45.00,USD,0,DPWWWY,0.00025,SOL,Jupiter,SOL-255,SIM_1758050021222_255
2025-09-16,04:47:00,BUY,45.00,USD,0,BJJDCB,0.00025,SOL,Jupiter,SOL-256,SIM_1758050021222_256
2025-09-16,04:47:00,SELL,0,5RFE3O,169.59,USD,0.00025,SOL,Jupiter,SOL-256,SIM_1758050021222_256
2025-09-16,04:47:01,BUY,45.00,USD,0,HRN5CJ,0.00025,SOL,Jupiter,SOL-257,SIM_1758050021222_257
2025-09-16,04:47:03,SELL,0,JCTKEB,268.61,USD,0.00025,SOL,Jupiter,SOL-257,SIM_1758050021222_257
2025-09-16,04:47:06,SELL,0,96WLQM,176.83,USD,0.00025,SOL,Jupiter,SOL-257,SIM_1758050021222_257
2025-09-16,04:47:57,SELL,0,4SY1LS,256.17,USD,0.00025,SOL,Jupiter,SOL-257,SIM_1758050021222_257
2025-09-16,04:47:57,BUY,45.00,USD,0,59JUNV,0.00025,SOL,Jupiter,SOL-258,SIM_1758050021222_258
2025-09-16,04:47:58,SELL,0,DPWWWY,256.27,USD,0.00025,SOL,Jupiter,SOL-258,SIM_1758050021222_258
2025-09-16,04:48:01,BUY,45.00,USD,0,9HJQTJ,0.00025,SOL,Jupiter,SOL-259,SIM_1758050021222_259
2025-09-16,04:48:01,BUY,45.00,USD,0,HXSVKG,0.00025,SOL,Jupiter,SOL-260,SIM_1758050021222_260
2025-09-16,04:48:02,SELL,0,8XJHYY,61.26,USD,0.00025,SOL,Jupiter,SOL-260,SIM_1758050021222_260
2025-09-16,04:48:06,SELL,0,EKVGVU,84.17,USD,0.00025,SOL,Jupiter,SOL-260,SIM_1758050021222_260
2025-09-16,04:48:57,SELL,0,HRXJNW,97.56,USD,0.00025,SOL,Jupiter,SOL-260,SIM_1758050021222_260
2025-09-16,04:48:57,SELL,0,6QYKIU,94.17,USD,0.00025,SOL,Jupiter,SOL-260,SIM_1758050021222_260
2025-09-16,04:48:57,SELL,0,59JUNV,475.84,USD,0.00025,SOL,Jupiter,SOL-260,SIM_1758050021222_260
2025-09-16,04:49:00,BUY,45.00,USD,0,6UJH9W,0.00025,SOL,Jupiter,SOL-261,SIM_1758050021222_261
2025-09-16,04:49:00,BUY,45.00,USD,0,GYRG7B,0.00025,SOL,Jupiter,SOL-262,SIM_1758050021222_262
2025-09-16,04:49:00,BUY,45.00,USD,0,8KZ9FW,0.00025,SOL,Jupiter,SOL-263,SIM_1758050021222_263
2025-09-16,04:49:00,SELL,0,2VBM5N,262.78,USD,0.00025,SOL,Jupiter,SOL-263,SIM_1758050021222_263
2025-09-16,04:49:00,SELL,0,BXZYXS,194.51,USD,0.00025,SOL,Jupiter,SOL-263,SIM_1758050021222_263
2025-09-16,04:49:00,BUY,45.00,USD,0,BXLBO7,0.00025,SOL,Jupiter,SOL-264,SIM_1758050021222_264
2025-09-16,04:49:00,BUY,45.00,USD,0,2HBGXQ,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:49:01,SELL,0,9HJQTJ,446.51,USD,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:49:02,SELL,0,CXPLRH,90.74,USD,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:49:03,SELL,0,HZ75FJ,292.30,USD,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:49:05,SELL,0,8EOZR3,165.61,USD,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:49:30,SELL,0,BXLBO7,257.74,USD,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:50:01,SELL,0,9HJQTJ,430.38,USD,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:50:01,SELL,0,HRN5CJ,186.00,USD,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:50:02,SELL,0,CAOXLK,265.27,USD,0.00025,SOL,Jupiter,SOL-265,SIM_1758050021222_265
2025-09-16,04:50:04,BUY,45.00,USD,0,DZ1VFH,0.00025,SOL,Jupiter,SOL-266,SIM_1758050021222_266
2025-09-16,04:50:06,BUY,45.00,USD,0,9KRAVI,0.00025,SOL,Jupiter,SOL-267,SIM_1758050021222_267
2025-09-16,04:50:57,SELL,0,6QYKIU,448.10,USD,0.00025,SOL,Jupiter,SOL-267,SIM_1758050021222_267
2025-09-16,04:51:00,SELL,0,6UJH9W,259.95,USD,0.00025,SOL,Jupiter,SOL-267,SIM_1758050021222_267
2025-09-16,04:51:00,SELL,0,FLSKUS,171.77,USD,0.00025,SOL,Jupiter,SOL-267,SIM_1758050021222_267
2025-09-16,04:51:00,SELL,0,DAHNWW,273.73,USD,0.00025,SOL,Jupiter,SOL-267,SIM_1758050021222_267
2025-09-16,04:51:01,SELL,0,9HJQTJ,49.02,USD,0.00025,SOL,Jupiter,SOL-267,SIM_1758050021222_267
2025-09-16,04:51:03,SELL,0,6ZVBWN,281.25,USD,0.00025,SOL,Jupiter,SOL-267,SIM_1758050021222_267
2025-09-16,04:51:05,SELL,0,DD8SZM,249.57,USD,0.00025,SOL,Jupiter,SOL-267,SIM_1758050021222_267
2025-09-16,04:52:00,BUY,45.00,USD,0,CB4VED,0.00025,SOL,Jupiter,SOL-268,SIM_1758050021222_268
2025-09-16,04:52:00,BUY,45.00,USD,0,DS46KM,0.00025,SOL,Jupiter,SOL-269,SIM_1758050021222_269
2025-09-16,04:52:00,BUY,45.00,USD,0,DYCQSS,0.00025,SOL,Jupiter,SOL-270,SIM_1758050021222_270
2025-09-16,04:52:01,SELL,0,5QX57H,488.99,USD,0.00025,SOL,Jupiter,SOL-270,SIM_1758050021222_270
2025-09-16,04:52:03,SELL,0,95ZZXW,258.19,USD,0.00025,SOL,Jupiter,SOL-270,SIM_1758050021223_270
2025-09-16,04:53:00,BUY,45.00,USD,0,HSCYXD,0.00025,SOL,Jupiter,SOL-271,SIM_1758050021223_271
2025-09-16,04:53:02,BUY,45.00,USD,0,8RRBWC,0.00025,SOL,Jupiter,SOL-272,SIM_1758050021223_272
2025-09-16,04:53:02,SELL,0,HAJYQB,191.94,USD,0.00025,SOL,Jupiter,SOL-272,SIM_1758050021223_272
2025-09-16,04:53:02,BUY,45.00,USD,0,8RHMF1,0.00025,SOL,Jupiter,SOL-273,SIM_1758050021223_273
2025-09-16,04:53:03,BUY,45.00,USD,0,4V4CFQ,0.00025,SOL,Jupiter,SOL-274,SIM_1758050021223_274
2025-09-16,04:53:04,BUY,45.00,USD,0,FBLDHX,0.00025,SOL,Jupiter,SOL-275,SIM_1758050021223_275
2025-09-16,04:53:32,SELL,0,8RRBWC,186.88,USD,0.00025,SOL,Jupiter,SOL-275,SIM_1758050021223_275
2025-09-16,04:53:57,SELL,0,HRXJNW,81.56,USD,0.00025,SOL,Jupiter,SOL-275,SIM_1758050021223_275
2025-09-16,04:54:00,BUY,45.00,USD,0,8NWMK8,0.00025,SOL,Jupiter,SOL-276,SIM_1758050021223_276
2025-09-16,04:54:00,SELL,0,BXZYXS,167.16,USD,0.00025,SOL,Jupiter,SOL-276,SIM_1758050021223_276
2025-09-16,04:54:00,SELL,0,HSCYXD,91.39,USD,0.00025,SOL,Jupiter,SOL-276,SIM_1758050021223_276
2025-09-16,04:54:00,SELL,0,BXLBO7,90.42,USD,0.00025,SOL,Jupiter,SOL-276,SIM_1758050021223_276
2025-09-16,04:54:02,BUY,45.00,USD,0,9H5Y3W,0.00025,SOL,Jupiter,SOL-277,SIM_1758050021223_277
2025-09-16,04:54:03,SELL,0,4V4CFQ,166.03,USD,0.00025,SOL,Jupiter,SOL-277,SIM_1758050021223_277
2025-09-16,04:54:04,SELL,0,FBLDHX,97.02,USD,0.00025,SOL,Jupiter,SOL-277,SIM_1758050021223_277
2025-09-16,04:55:00,BUY,45.00,USD,0,AVZXH1,0.00025,SOL,Jupiter,SOL-278,SIM_1758050021223_278
2025-09-16,04:55:00,SELL,0,HSCYXD,93.44,USD,0.00025,SOL,Jupiter,SOL-278,SIM_1758050021223_278
2025-09-16,04:55:01,SELL,0,88H3ED,49.15,USD,0.00025,SOL,Jupiter,SOL-278,SIM_1758050021223_278
2025-09-16,04:55:01,BUY,45.00,USD,0,J7OMA5,0.00025,SOL,Jupiter,SOL-279,SIM_1758050021223_279
2025-09-16,04:55:02,SELL,0,9H5Y3W,98.15,USD,0.00025,SOL,Jupiter,SOL-279,SIM_1758050021223_279
2025-09-16,04:55:03,BUY,45.00,USD,0,DR3RJZ,0.00025,SOL,Jupiter,SOL-280,SIM_1758050021223_280
2025-09-16,04:55:04,BUY,45.00,USD,0,6SDNUO,0.00025,SOL,Jupiter,SOL-281,SIM_1758050021223_281
2025-09-16,04:55:04,SELL,0,DZ1VFH,60.45,USD,0.00025,SOL,Jupiter,SOL-281,SIM_1758050021223_281
2025-09-16,04:55:05,SELL,0,FTASSM,57.95,USD,0.00025,SOL,Jupiter,SOL-281,SIM_1758050021223_281
2025-09-16,04:55:05,SELL,0,3CEUQF,95.94,USD,0.00025,SOL,Jupiter,SOL-281,SIM_1758050021223_281
2025-09-16,04:55:56,SELL,0,6YPRUK,51.19,USD,0.00025,SOL,Jupiter,SOL-281,SIM_1758050021223_281
2025-09-16,04:56:00,SELL,0,AV7TS5,164.54,USD,0.00025,SOL,Jupiter,SOL-281,SIM_1758050021223_281
2025-09-16,04:56:00,BUY,45.00,USD,0,9ZFDSB,0.00025,SOL,Jupiter,SOL-282,SIM_1758050021223_282
2025-09-16,04:56:01,SELL,0,6D4CVR,295.77,USD,0.00025,SOL,Jupiter,SOL-282,SIM_1758050021223_282
2025-09-16,04:56:02,SELL,0,8RRBWC,293.09,USD,0.00025,SOL,Jupiter,SOL-282,SIM_1758050021223_282
2025-09-16,04:56:04,SELL,0,FBLDHX,183.98,USD,0.00025,SOL,Jupiter,SOL-282,SIM_1758050021223_282
2025-09-16,04:56:05,SELL,0,DD8SZM,491.26,USD,0.00025,SOL,Jupiter,SOL-282,SIM_1758050021223_282
2025-09-16,04:56:05,BUY,45.00,USD,0,GGHRYN,0.00025,SOL,Jupiter,SOL-283,SIM_1758050021223_283
2025-09-16,04:56:58,SELL,0,DPWWWY,262.09,USD,0.00025,SOL,Jupiter,SOL-283,SIM_1758050021223_283
2025-09-16,04:57:00,SELL,0,CB4VED,48.88,USD,0.00025,SOL,Jupiter,SOL-283,SIM_1758050021223_283
2025-09-16,04:57:00,SELL,0,9ZFDSB,177.18,USD,0.00025,SOL,Jupiter,SOL-283,SIM_1758050021223_283
2025-09-16,04:57:00,BUY,45.00,USD,0,DA5X8K,0.00025,SOL,Jupiter,SOL-284,SIM_1758050021223_284
2025-09-16,04:57:02,SELL,0,CARDSC,96.11,USD,0.00025,SOL,Jupiter,SOL-284,SIM_1758050021223_284
2025-09-16,04:57:02,BUY,45.00,USD,0,4WEGBL,0.00025,SOL,Jupiter,SOL-285,SIM_1758050021223_285
2025-09-16,04:58:00,SELL,0,HSCYXD,259.58,USD,0.00025,SOL,Jupiter,SOL-285,SIM_1758050021223_285
2025-09-16,04:58:00,SELL,0,9ZFDSB,267.76,USD,0.00025,SOL,Jupiter,SOL-285,SIM_1758050021223_285
2025-09-16,04:58:01,SELL,0,HXSVKG,290.58,USD,0.00025,SOL,Jupiter,SOL-285,SIM_1758050021223_285
2025-09-16,04:58:01,SELL,0,J7OMA5,182.23,USD,0.00025,SOL,Jupiter,SOL-285,SIM_1758050021223_285
2025-09-16,04:58:02,BUY,45.00,USD,0,DHDGBA,0.00025,SOL,Jupiter,SOL-286,SIM_1758050021223_286
2025-09-16,04:58:02,SELL,0,4WEGBL,180.78,USD,0.00025,SOL,Jupiter,SOL-286,SIM_1758050021223_286
2025-09-16,04:58:03,BUY,45.00,USD,0,JD9ILG,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:58:03,SELL,0,4V4CFQ,191.38,USD,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:58:04,SELL,0,2BLZB3,180.26,USD,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:58:04,SELL,0,6SDNUO,93.51,USD,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:58:06,SELL,0,DS1CXL,91.55,USD,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:58:32,SELL,0,DHDGBA,292.46,USD,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:59:00,SELL,0,8NWMK8,177.07,USD,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:59:00,SELL,0,ZCIGSU,269.68,USD,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:59:00,SELL,0,6UJH9W,87.20,USD,0.00025,SOL,Jupiter,SOL-287,SIM_1758050021223_287
2025-09-16,04:59:00,BUY,45.00,USD,0,AFX1EU,0.00025,SOL,Jupiter,SOL-288,SIM_1758050021223_288
2025-09-16,04:59:00,BUY,45.00,USD,0,DJV7BX,0.00025,SOL,Jupiter,SOL-289,SIM_1758050021223_289
2025-09-16,04:59:01,SELL,0,EN4Z1J,291.85,USD,0.00025,SOL,Jupiter,SOL-289,SIM_1758050021223_289
2025-09-16,04:59:02,SELL,0,6QLG9G,82.39,USD,0.00025,SOL,Jupiter,SOL-289,SIM_1758050021223_289
2025-09-16,04:59:03,BUY,45.00,USD,0,FRNE8B,0.00025,SOL,Jupiter,SOL-290,SIM_1758050021223_290
2025-09-16,05:00:00,SELL,0,7LRNK4,93.24,USD,0.00025,SOL,Jupiter,SOL-290,SIM_1758050021223_290
2025-09-16,05:00:02,SELL,0,DHDGBA,196.49,USD,0.00025,SOL,Jupiter,SOL-290,SIM_1758050021223_290
2025-09-16,05:00:03,SELL,0,JD9ILG,255.72,USD,0.00025,SOL,Jupiter,SOL-290,SIM_1758050021223_290
2025-09-16,05:00:03,SELL,0,FRNE8B,472.70,USD,0.00025,SOL,Jupiter,SOL-290,SIM_1758050021223_290
2025-09-16,05:01:00,SELL,0,FLSKUS,443.26,USD,0.00025,SOL,Jupiter,SOL-290,SIM_1758050021223_290
2025-09-16,05:01:02,BUY,45.00,USD,0,FZKJAR,0.00025,SOL,Jupiter,SOL-291,SIM_1758050021223_291
2025-09-16,05:01:05,SELL,0,GGHRYN,174.54,USD,0.00025,SOL,Jupiter,SOL-291,SIM_1758050021223_291
2025-09-16,05:02:00,SELL,0,DS46KM,168.98,USD,0.00025,SOL,Jupiter,SOL-291,SIM_1758050021223_291
2025-09-16,05:02:00,SELL,0,DA5X8K,62.04,USD,0.00025,SOL,Jupiter,SOL-291,SIM_1758050021223_291
2025-09-16,05:02:00,SELL,0,8KQUDC,282.50,USD,0.00025,SOL,Jupiter,SOL-291,SIM_1758050021223_291
2025-09-16,05:02:56,SELL,0,7NDF5M,96.30,USD,0.00025,SOL,Jupiter,SOL-291,SIM_1758050021223_291
2025-09-16,05:03:01,SELL,0,5RWMX6,172.37,USD,0.00025,SOL,Jupiter,SOL-291,SIM_1758050021223_291
2025-09-16,05:03:01,SELL,0,HXSVKG,52.26,USD,0.00025,SOL,Jupiter,SOL-291,SIM_1758050021223_291
2025-09-16,05:03:01,BUY,45.00,USD,0,4V6GEF,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:03:02,SELL,0,FZKJAR,90.33,USD,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:03:03,SELL,0,JD9ILG,197.29,USD,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:04:00,SELL,0,8NWMK8,409.89,USD,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:04:00,SELL,0,AFX1EU,246.56,USD,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:04:00,SELL,0,DJV7BX,93.59,USD,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:04:00,SELL,0,2HBGXQ,189.78,USD,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:04:01,SELL,0,4V6GEF,453.72,USD,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:04:02,SELL,0,9H5Y3W,165.23,USD,0.00025,SOL,Jupiter,SOL-292,SIM_1758050021223_292
2025-09-16,05:04:04,BUY,45.00,USD,0,FVB4OP,0.00025,SOL,Jupiter,SOL-293,SIM_1758050021223_293
2025-09-16,05:04:04,BUY,45.00,USD,0,AESYKG,0.00025,SOL,Jupiter,SOL-294,SIM_1758050021223_294
2025-09-16,05:04:57,BUY,45.00,USD,0,BUB9P6,0.00025,SOL,Jupiter,SOL-295,SIM_1758050021223_295
2025-09-16,05:05:00,SELL,0,AVZXH1,93.00,USD,0.00025,SOL,Jupiter,SOL-295,SIM_1758050021223_295
2025-09-16,05:05:00,BUY,45.00,USD,0,DYMRZE,0.00025,SOL,Jupiter,SOL-296,SIM_1758050021223_296
