TokenMint,ExitTime,SignalType,Confidence,ProfitPercentage,HoldTimeMinutes,WhalesSold,LiquidityChange,ExitPercentage,Reason
[object Object],2025-08-11T11:56:01.346Z,tiered_exit,high,316.75,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 317% gain (2x)"
[object Object],2025-08-11T11:56:01.516Z,tiered_exit,high,553.15,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 553% gain (2x)"
[object Object],2025-08-11T11:56:01.520Z,tiered_exit,high,337.69,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 338% gain (4x)"
[object Object],2025-08-11T11:56:01.950Z,tiered_exit,high,104.39,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 104% gain (2x)"
[object Object],2025-08-11T11:56:02.050Z,tiered_exit,high,532.66,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 533% gain (4x)"
[object Object],2025-08-11T11:56:02.179Z,tiered_exit,high,549.45,0.0,0,0.0,25,"📈 TIER 3: Taking 25% at 549% gain (6x)"
[object Object],2025-08-11T11:56:02.463Z,tiered_exit,high,923.15,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 923% gain (2x)"
[object Object],2025-08-11T11:56:02.641Z,tiered_exit,high,531.43,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 531% gain (2x)"
[object Object],2025-08-11T11:56:02.729Z,tiered_exit,high,325.53,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 326% gain (4x)"
[object Object],2025-08-11T11:56:03.375Z,tiered_exit,high,331.96,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 332% gain (2x)"
[object Object],2025-08-11T11:56:04.075Z,tiered_exit,high,284.48,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 284% gain (2x)"
[object Object],2025-08-11T11:56:04.224Z,tiered_exit,high,316.57,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 317% gain (4x)"
[object Object],2025-08-11T11:56:04.538Z,tiered_exit,high,907.67,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 908% gain (2x)"
[object Object],2025-08-11T11:56:04.680Z,tiered_exit,high,499.86,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 500% gain (4x)"
[object Object],2025-08-11T11:56:06.065Z,tiered_exit,high,111.95,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 112% gain (2x)"
[object Object],2025-08-11T11:56:06.441Z,tiered_exit,high,512.10,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 512% gain (2x)"
[object Object],2025-08-11T11:56:06.515Z,tiered_exit,high,303.29,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 303% gain (4x)"
[object Object],2025-08-11T11:56:06.868Z,tiered_exit,high,304.11,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 304% gain (2x)"
[object Object],2025-08-11T11:56:06.984Z,tiered_exit,high,306.30,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 306% gain (4x)"
[object Object],2025-08-11T11:56:07.543Z,tiered_exit,high,319.66,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 320% gain (2x)"
[object Object],2025-08-11T11:56:07.760Z,tiered_exit,high,298.28,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 298% gain (2x)"
[object Object],2025-08-11T11:56:08.416Z,tiered_exit,high,266.77,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 267% gain (2x)"
[object Object],2025-08-11T11:56:08.929Z,tiered_exit,high,107.26,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 107% gain (2x)"
[object Object],2025-08-11T11:56:10.017Z,tiered_exit,high,111.91,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 112% gain (2x)"
[object Object],2025-08-11T11:56:10.080Z,tiered_exit,high,273.42,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 273% gain (2x)"
[object Object],2025-08-11T11:56:10.101Z,tiered_exit,high,841.48,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 841% gain (4x)"
[object Object],2025-08-11T11:56:11.128Z,tiered_exit,high,440.14,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 440% gain (2x)"
[object Object],2025-08-11T11:56:11.342Z,tiered_exit,high,548.34,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 548% gain (2x)"
[object Object],2025-08-11T11:56:11.512Z,tiered_exit,high,282.38,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 282% gain (2x)"
[object Object],2025-08-11T11:56:11.692Z,tiered_exit,high,489.99,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 490% gain (4x)"
[object Object],2025-08-11T11:56:12.006Z,tiered_exit,high,325.93,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 326% gain (2x)"
[object Object],2025-08-11T11:56:12.458Z,tiered_exit,high,301.10,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 301% gain (2x)"
[object Object],2025-08-11T11:56:14.425Z,tiered_exit,high,917.03,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 917% gain (2x)"
[object Object],2025-08-11T11:56:15.152Z,tiered_exit,high,539.24,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 539% gain (2x)"
[object Object],2025-08-11T11:56:15.350Z,tiered_exit,high,307.95,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 308% gain (2x)"
[object Object],2025-08-11T11:56:16.180Z,tiered_exit,high,539.21,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 539% gain (2x)"
[object Object],2025-08-11T11:56:16.877Z,tiered_exit,high,548.84,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 549% gain (2x)"
[object Object],2025-08-11T11:56:18.649Z,tiered_exit,high,100.02,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 100% gain (2x)"
[object Object],2025-08-11T11:56:18.833Z,tiered_exit,high,931.12,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 931% gain (2x)"
[object Object],2025-08-11T11:56:19.295Z,tiered_exit,high,547.38,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 547% gain (2x)"
[object Object],2025-08-11T11:56:19.595Z,tiered_exit,high,273.26,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 273% gain (2x)"
[object Object],2025-08-11T11:56:19.910Z,tiered_exit,high,283.09,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 283% gain (2x)"
[object Object],2025-08-11T11:56:20.129Z,tiered_exit,high,300.00,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 300% gain (2x)"
[object Object],2025-08-11T11:56:20.508Z,tiered_exit,high,323.01,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 323% gain (2x)"
[object Object],2025-08-11T11:56:20.583Z,tiered_exit,high,548.97,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 549% gain (4x)"
[object Object],2025-08-11T11:56:20.815Z,tiered_exit,high,100.19,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 100% gain (2x)"
[object Object],2025-08-11T11:56:20.979Z,tiered_exit,high,337.47,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 337% gain (2x)"
[object Object],2025-08-11T11:56:21.087Z,tiered_exit,high,110.86,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 111% gain (2x)"
[object Object],2025-08-11T11:56:21.414Z,tiered_exit,high,275.57,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 276% gain (2x)"
[object Object],2025-08-11T11:56:21.579Z,tiered_exit,high,325.84,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 326% gain (4x)"
[object Object],2025-08-11T11:56:21.643Z,tiered_exit,high,838.03,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 838% gain (2x)"
[object Object],2025-08-11T11:56:21.895Z,tiered_exit,high,337.87,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 338% gain (2x)"
[object Object],2025-08-11T11:56:22.012Z,tiered_exit,high,102.37,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 102% gain (2x)"
[object Object],2025-08-11T11:56:22.195Z,tiered_exit,high,988.57,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 989% gain (4x)"
[object Object],2025-08-11T11:56:22.248Z,tiered_exit,high,537.25,0.0,0,0.0,25,"📈 TIER 3: Taking 25% at 537% gain (6x)"
[object Object],2025-08-11T11:56:22.727Z,tiered_exit,high,298.52,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 299% gain (2x)"
[object Object],2025-08-11T11:56:23.564Z,tiered_exit,high,505.81,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 506% gain (2x)"
[object Object],2025-08-11T11:56:24.081Z,tiered_exit,high,505.83,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 506% gain (2x)"
[object Object],2025-08-11T11:56:24.084Z,tiered_exit,high,319.98,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 320% gain (4x)"
[object Object],2025-08-11T11:56:24.598Z,tiered_exit,high,285.20,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 285% gain (2x)"
[object Object],2025-08-11T11:56:24.748Z,tiered_exit,high,117.05,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 117% gain (2x)"
[object Object],2025-08-11T11:56:25.066Z,tiered_exit,high,442.55,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 443% gain (4x)"
[object Object],2025-08-11T11:56:25.497Z,tiered_exit,high,460.57,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 461% gain (2x)"
[object Object],2025-08-11T11:56:25.684Z,tiered_exit,high,318.20,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 318% gain (4x)"
[object Object],2025-08-11T11:56:26.027Z,tiered_exit,high,536.13,0.0,0,0.0,25,"📈 TIER 3: Taking 25% at 536% gain (6x)"
[object Object],2025-08-11T11:56:27.160Z,tiered_exit,high,899.68,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 900% gain (2x)"
[object Object],2025-08-11T11:56:27.342Z,tiered_exit,high,111.13,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 111% gain (2x)"
[object Object],2025-08-11T11:56:27.537Z,tiered_exit,high,488.98,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 489% gain (4x)"
[object Object],2025-08-11T11:56:28.057Z,tiered_exit,high,325.15,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 325% gain (2x)"
[object Object],2025-08-11T11:56:28.405Z,tiered_exit,high,524.67,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 525% gain (4x)"
[object Object],2025-08-11T11:56:28.681Z,tiered_exit,high,272.86,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 273% gain (2x)"
[object Object],2025-08-11T11:56:29.163Z,tiered_exit,high,501.01,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 501% gain (2x)"
[object Object],2025-08-11T11:56:29.250Z,tiered_exit,high,302.34,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 302% gain (2x)"
[object Object],2025-08-11T11:56:29.375Z,tiered_exit,high,301.70,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 302% gain (4x)"
[object Object],2025-08-11T11:56:29.892Z,tiered_exit,high,104.72,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 105% gain (2x)"
[object Object],2025-08-11T11:56:30.247Z,tiered_exit,high,480.70,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 481% gain (2x)"
[object Object],2025-08-11T11:56:30.354Z,tiered_exit,high,486.25,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 486% gain (2x)"
[object Object],2025-08-11T11:56:30.357Z,tiered_exit,high,532.08,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 532% gain (4x)"
[object Object],2025-08-11T11:56:30.974Z,tiered_exit,high,311.12,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 311% gain (2x)"
[object Object],2025-08-11T11:56:30.995Z,tiered_exit,high,322.80,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 323% gain (4x)"
[object Object],2025-08-11T11:56:31.282Z,tiered_exit,high,304.07,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 304% gain (2x)"
[object Object],2025-08-11T11:56:31.512Z,tiered_exit,high,312.65,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 313% gain (4x)"
[object Object],2025-08-11T11:56:31.815Z,tiered_exit,high,336.95,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 337% gain (2x)"
[object Object],2025-08-11T11:56:31.965Z,tiered_exit,high,531.13,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 531% gain (4x)"
[object Object],2025-08-11T11:56:32.182Z,tiered_exit,high,273.34,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 273% gain (2x)"
[object Object],2025-08-11T11:56:32.260Z,tiered_exit,high,294.78,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 295% gain (2x)"
[object Object],2025-08-11T11:56:32.365Z,tiered_exit,high,887.67,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 888% gain (4x)"
[object Object],2025-08-11T11:56:32.482Z,tiered_exit,high,448.06,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 448% gain (2x)"
[object Object],2025-08-11T11:56:32.519Z,tiered_exit,high,957.79,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 958% gain (2x)"
[object Object],2025-08-11T11:56:33.344Z,tiered_exit,high,104.15,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 104% gain (2x)"
[object Object],2025-08-11T11:56:33.378Z,tiered_exit,high,115.81,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 116% gain (2x)"
[object Object],2025-08-11T11:56:33.702Z,tiered_exit,high,314.00,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 314% gain (2x)"
[object Object],2025-08-11T11:56:33.916Z,tiered_exit,high,333.73,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 334% gain (4x)"
[object Object],2025-08-11T11:56:34.069Z,tiered_exit,high,291.64,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 292% gain (2x)"
[object Object],2025-08-11T11:56:34.174Z,tiered_exit,high,467.34,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 467% gain (4x)"
[object Object],2025-08-11T11:56:34.333Z,tiered_exit,high,456.63,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 457% gain (2x)"
[object Object],2025-08-11T11:56:34.336Z,tiered_exit,high,467.39,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 467% gain (4x)"
[object Object],2025-08-11T11:56:35.649Z,tiered_exit,high,529.14,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 529% gain (2x)"
[object Object],2025-08-11T11:56:35.802Z,tiered_exit,high,266.82,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 267% gain (2x)"
[object Object],2025-08-11T11:56:36.199Z,tiered_exit,high,862.87,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 863% gain (4x)"
[object Object],2025-08-11T11:56:36.418Z,tiered_exit,high,506.09,0.0,0,0.0,25,"📈 TIER 3: Taking 25% at 506% gain (6x)"
[object Object],2025-08-11T11:56:36.579Z,tiered_exit,high,477.62,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 478% gain (2x)"
[object Object],2025-08-11T11:56:36.995Z,tiered_exit,high,925.88,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 926% gain (2x)"
[object Object],2025-08-11T11:56:37.518Z,tiered_exit,high,274.42,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 274% gain (2x)"
[object Object],2025-08-11T11:56:37.619Z,tiered_exit,high,338.44,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 338% gain (4x)"
[object Object],2025-08-11T11:56:37.733Z,tiered_exit,high,559.46,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 559% gain (2x)"
[object Object],2025-08-11T11:56:38.144Z,tiered_exit,high,456.42,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 456% gain (2x)"
[object Object],2025-08-11T11:56:38.199Z,tiered_exit,high,557.33,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 557% gain (4x)"
[object Object],2025-08-11T11:56:38.343Z,tiered_exit,high,106.07,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 106% gain (2x)"
[object Object],2025-08-11T11:56:39.249Z,tiered_exit,high,110.23,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 110% gain (2x)"
[object Object],2025-08-11T11:56:39.994Z,tiered_exit,high,106.95,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 107% gain (2x)"
[object Object],2025-08-11T11:56:40.021Z,tiered_exit,high,468.51,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 469% gain (4x)"
[object Object],2025-08-11T11:56:40.777Z,tiered_exit,high,333.51,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 334% gain (2x)"
[object Object],2025-08-11T11:56:40.779Z,tiered_exit,high,471.52,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 472% gain (4x)"
[object Object],2025-08-11T11:56:40.928Z,tiered_exit,high,289.60,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 290% gain (2x)"
[object Object],2025-08-11T11:56:41.263Z,tiered_exit,high,497.95,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 498% gain (2x)"
[object Object],2025-08-11T11:56:41.492Z,tiered_exit,high,500.69,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 501% gain (4x)"
[object Object],2025-08-11T11:56:41.574Z,tiered_exit,high,548.14,0.0,0,0.0,25,"📈 TIER 3: Taking 25% at 548% gain (6x)"
[object Object],2025-08-11T11:56:41.790Z,tiered_exit,high,450.02,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 450% gain (2x)"
[object Object],2025-08-11T11:56:42.669Z,tiered_exit,high,105.06,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 105% gain (2x)"
[object Object],2025-08-11T11:56:43.262Z,tiered_exit,high,310.30,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 310% gain (2x)"
[object Object],2025-08-11T11:56:43.574Z,tiered_exit,high,117.66,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 118% gain (2x)"
[object Object],2025-08-11T11:56:43.667Z,tiered_exit,high,300.17,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 300% gain (4x)"
[object Object],2025-08-11T11:56:44.323Z,tiered_exit,high,555.07,0.0,0,0.0,25,"📈 TIER 3: Taking 25% at 555% gain (6x)"
[object Object],2025-08-11T11:56:44.720Z,tiered_exit,high,516.13,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 516% gain (2x)"
[object Object],2025-08-11T11:56:44.809Z,tiered_exit,high,452.50,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 453% gain (2x)"
[object Object],2025-08-11T11:56:45.035Z,tiered_exit,high,275.57,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 276% gain (2x)"
[object Object],2025-08-11T11:56:45.515Z,tiered_exit,high,115.03,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 115% gain (2x)"
[object Object],2025-08-11T11:56:45.670Z,tiered_exit,high,535.13,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 535% gain (2x)"
[object Object],2025-08-11T11:56:45.762Z,tiered_exit,high,945.34,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 945% gain (4x)"
[object Object],2025-08-11T11:56:46.180Z,tiered_exit,high,308.71,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 309% gain (2x)"
[object Object],2025-08-11T11:56:47.974Z,tiered_exit,high,110.56,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 111% gain (2x)"
[object Object],2025-08-11T11:56:48.175Z,tiered_exit,high,300.48,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 300% gain (2x)"
[object Object],2025-08-11T11:56:48.435Z,tiered_exit,high,330.47,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 330% gain (4x)"
[object Object],2025-08-11T11:56:48.737Z,tiered_exit,high,278.03,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 278% gain (2x)"
[object Object],2025-08-11T11:56:49.401Z,tiered_exit,high,100.42,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 100% gain (2x)"
[object Object],2025-08-11T11:56:49.713Z,tiered_exit,high,103.28,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 103% gain (2x)"
[object Object],2025-08-11T11:56:49.715Z,tiered_exit,high,323.33,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 323% gain (4x)"
[object Object],2025-08-11T11:56:49.957Z,tiered_exit,high,116.13,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 116% gain (2x)"
[object Object],2025-08-11T11:56:50.717Z,tiered_exit,high,336.44,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 336% gain (2x)"
[object Object],2025-08-11T11:56:50.941Z,tiered_exit,high,111.61,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 112% gain (2x)"
[object Object],2025-08-11T11:56:51.338Z,tiered_exit,high,463.10,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 463% gain (2x)"
[object Object],2025-08-11T11:56:51.489Z,tiered_exit,high,314.99,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 315% gain (4x)"
[object Object],2025-08-11T11:56:51.802Z,tiered_exit,high,461.64,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 462% gain (2x)"
[object Object],2025-08-11T11:56:52.311Z,tiered_exit,high,285.59,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 286% gain (2x)"
[object Object],2025-08-11T11:56:52.628Z,tiered_exit,high,524.33,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 524% gain (2x)"
[object Object],2025-08-11T11:56:53.087Z,tiered_exit,high,116.66,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 117% gain (2x)"
[object Object],2025-08-11T11:56:53.267Z,tiered_exit,high,525.19,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 525% gain (2x)"
[object Object],2025-08-11T11:56:53.280Z,tiered_exit,high,314.82,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 315% gain (4x)"
[object Object],2025-08-11T11:56:53.374Z,tiered_exit,high,291.80,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 292% gain (2x)"
[object Object],2025-08-11T11:56:53.545Z,tiered_exit,high,118.10,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 118% gain (2x)"
[object Object],2025-08-11T11:56:53.891Z,tiered_exit,high,108.46,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 108% gain (2x)"
[object Object],2025-08-11T11:56:54.273Z,tiered_exit,high,474.66,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 475% gain (2x)"
[object Object],2025-08-11T11:56:54.730Z,tiered_exit,high,469.17,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 469% gain (2x)"
[object Object],2025-08-11T11:56:54.842Z,tiered_exit,high,489.40,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 489% gain (2x)"
[object Object],2025-08-11T11:56:55.546Z,tiered_exit,high,552.55,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 553% gain (2x)"
[object Object],2025-08-11T11:56:55.583Z,tiered_exit,high,529.84,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 530% gain (4x)"
[object Object],2025-08-11T11:56:56.425Z,tiered_exit,high,116.40,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 116% gain (2x)"
[object Object],2025-08-11T11:56:56.663Z,tiered_exit,high,491.29,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 491% gain (2x)"
[object Object],2025-08-11T11:56:57.177Z,tiered_exit,high,276.05,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 276% gain (2x)"
[object Object],2025-08-11T11:56:57.540Z,tiered_exit,high,505.17,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 505% gain (2x)"
[object Object],2025-08-11T11:56:57.788Z,tiered_exit,high,826.07,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 826% gain (2x)"
[object Object],2025-08-11T11:56:57.893Z,tiered_exit,high,448.88,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 449% gain (4x)"
[object Object],2025-08-11T11:56:58.046Z,tiered_exit,high,260.57,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 261% gain (2x)"
[object Object],2025-08-11T11:56:58.127Z,tiered_exit,high,480.97,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 481% gain (4x)"
[object Object],2025-08-11T11:56:58.132Z,tiered_exit,high,975.79,0.0,0,0.0,25,"📈 TIER 3: Taking 25% at 976% gain (6x)"
[object Object],2025-08-11T11:56:58.835Z,tiered_exit,high,276.12,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 276% gain (2x)"
[object Object],2025-08-11T11:56:58.933Z,tiered_exit,high,451.26,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 451% gain (2x)"
[object Object],2025-08-11T11:56:59.050Z,tiered_exit,high,541.46,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 541% gain (2x)"
[object Object],2025-08-11T11:56:59.194Z,tiered_exit,high,486.71,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 487% gain (4x)"
[object Object],2025-08-11T11:57:00.094Z,tiered_exit,high,449.92,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 450% gain (2x)"
[object Object],2025-08-11T11:57:00.098Z,tiered_exit,high,319.25,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 319% gain (4x)"
[object Object],2025-08-11T11:57:00.296Z,tiered_exit,high,525.15,0.0,0,0.0,25,"📈 TIER 3: Taking 25% at 525% gain (6x)"
[object Object],2025-08-11T11:57:00.776Z,tiered_exit,high,297.66,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 298% gain (2x)"
[object Object],2025-08-11T11:57:01.507Z,tiered_exit,high,549.11,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 549% gain (2x)"
[object Object],2025-08-11T11:57:02.023Z,tiered_exit,high,115.88,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 116% gain (2x)"
[object Object],2025-08-11T11:57:02.051Z,tiered_exit,high,544.22,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 544% gain (4x)"
[object Object],2025-08-11T11:57:02.256Z,tiered_exit,high,502.16,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 502% gain (2x)"
[object Object],2025-08-11T11:57:02.492Z,tiered_exit,high,532.32,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 532% gain (4x)"
[object Object],2025-08-11T11:57:02.893Z,tiered_exit,high,492.51,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 493% gain (2x)"
[object Object],2025-08-11T11:57:03.639Z,tiered_exit,high,324.30,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 324% gain (2x)"
[object Object],2025-08-11T11:57:03.704Z,tiered_exit,high,330.25,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 330% gain (4x)"
[object Object],2025-08-11T11:57:04.189Z,tiered_exit,high,106.34,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 106% gain (2x)"
[object Object],2025-08-11T11:57:04.448Z,tiered_exit,high,106.38,0.0,0,0.0,25,"📈 TIER 1: Taking 25% at 106% gain (2x)"
[object Object],2025-08-11T11:57:04.513Z,tiered_exit,high,550.87,0.0,0,0.0,25,"📈 TIER 2: Taking 25% at 551% gain (4x)"
