Date,Time,Type,Buy Amount,Buy Currency,Sell Amount,Sell Currency,Fee,Fee Currency,Exchange,Trade ID,Tx Hash
2025-09-11,18:43:02,BUY,34.00,USD,0,HKJSUA,0.00025,SOL,Jupiter,SOL-101,SIM_1757875434488_101
2025-09-11,18:43:03,BUY,34.00,USD,0,E2HYUZ,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434488_102
2025-09-11,18:43:03,SELL,0,EUPXZ3,80.71,USD,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434488_102
2025-09-11,18:43:03,SELL,0,2APTXX,43.66,USD,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434488_102
2025-09-11,18:43:05,BUY,34.00,USD,0,EJW7FN,0.00025,SOL,Jupiter,SOL-103,SIM_1757875434488_103
2025-09-11,18:43:06,SELL,0,3CUTCY,112.56,USD,0.00025,SOL,Jupiter,SOL-103,SIM_1757875434488_103
2025-09-11,18:44:00,SELL,0,EKPQGS,81.44,USD,0.00025,SOL,Jupiter,SOL-103,SIM_1757875434488_103
2025-09-11,18:44:01,BUY,34.00,USD,0,6QQIZ3,0.00025,SOL,Jupiter,SOL-104,SIM_1757875434488_104
2025-09-11,18:44:01,SELL,0,FSVUNG,238.26,USD,0.00025,SOL,Jupiter,SOL-104,SIM_1757875434488_104
2025-09-11,18:44:01,SELL,0,LVUVUH,44.25,USD,0.00025,SOL,Jupiter,SOL-104,SIM_1757875434488_104
2025-09-11,18:44:01,SELL,0,2RAEF2,38.24,USD,0.00025,SOL,Jupiter,SOL-104,SIM_1757875434488_104
2025-09-11,18:44:03,BUY,34.00,USD,0,GJF8BJ,0.00025,SOL,Jupiter,SOL-105,SIM_1757875434488_105
2025-09-11,18:44:03,SELL,0,EUPXZ3,44.38,USD,0.00025,SOL,Jupiter,SOL-105,SIM_1757875434488_105
2025-09-11,18:44:04,BUY,34.00,USD,0,FCFFR1,0.00025,SOL,Jupiter,SOL-106,SIM_1757875434488_106
2025-09-11,18:44:04,SELL,0,J8FTY3,61.96,USD,0.00025,SOL,Jupiter,SOL-106,SIM_1757875434488_106
2025-09-11,18:44:05,BUY,34.00,USD,0,5EKCKR,0.00025,SOL,Jupiter,SOL-107,SIM_1757875434488_107
2025-09-11,18:44:05,BUY,34.00,USD,0,F8JPM2,0.00025,SOL,Jupiter,SOL-108,SIM_1757875434488_108
2025-09-11,18:44:05,SELL,0,CGCQSB,185.43,USD,0.00025,SOL,Jupiter,SOL-108,SIM_1757875434488_108
2025-09-11,18:44:07,BUY,34.00,USD,0,HXD9QG,0.00025,SOL,Jupiter,SOL-109,SIM_1757875434488_109
2025-09-11,18:44:10,BUY,34.00,USD,0,75NOOI,0.00025,SOL,Jupiter,SOL-110,SIM_1757875434488_110
2025-09-11,18:44:31,SELL,0,6QQIZ3,61.60,USD,0.00025,SOL,Jupiter,SOL-110,SIM_1757875434488_110
2025-09-12,13:50:08,BUY,34.00,USD,0,EPJFWD,0.00025,SOL,Jupiter,SOL-1,SIM_1757875434488_1
2025-09-12,13:50:08,BUY,34.00,USD,0,A9P1ZA,0.00025,SOL,Jupiter,SOL-2,SIM_1757875434488_2
2025-09-12,13:50:09,BUY,34.00,USD,0,5BTCQK,0.00025,SOL,Jupiter,SOL-3,SIM_1757875434488_3
2025-09-12,13:50:09,BUY,34.00,USD,0,7C1OUD,0.00025,SOL,Jupiter,SOL-4,SIM_1757875434488_4
2025-09-12,13:50:09,BUY,34.00,USD,0,4GJOFA,0.00025,SOL,Jupiter,SOL-5,SIM_1757875434488_5
2025-09-12,13:50:10,BUY,34.00,USD,0,8BYVJJ,0.00025,SOL,Jupiter,SOL-6,SIM_1757875434488_6
2025-09-12,13:50:11,BUY,34.00,USD,0,6JUXUQ,0.00025,SOL,Jupiter,SOL-7,SIM_1757875434488_7
2025-09-12,13:50:11,BUY,34.00,USD,0,ENY6TH,0.00025,SOL,Jupiter,SOL-8,SIM_1757875434488_8
2025-09-12,13:50:38,SELL,0,A9P1ZA,81.01,USD,0.00025,SOL,Jupiter,SOL-8,SIM_1757875434488_8
2025-09-12,13:50:41,SELL,0,6JUXUQ,62.51,USD,0.00025,SOL,Jupiter,SOL-8,SIM_1757875434488_8
2025-09-12,13:51:00,BUY,34.00,USD,0,SQMUEU,0.00025,SOL,Jupiter,SOL-9,SIM_1757875434488_9
2025-09-12,13:51:01,BUY,34.00,USD,0,GXVL3P,0.00025,SOL,Jupiter,SOL-10,SIM_1757875434488_10
2025-09-12,13:51:03,BUY,34.00,USD,0,EJLZBQ,0.00025,SOL,Jupiter,SOL-11,SIM_1757875434488_11
2025-09-12,13:51:03,BUY,34.00,USD,0,38IW2F,0.00025,SOL,Jupiter,SOL-12,SIM_1757875434488_12
2025-09-12,13:51:03,BUY,34.00,USD,0,BXPSQY,0.00025,SOL,Jupiter,SOL-13,SIM_1757875434488_13
2025-09-12,13:51:04,BUY,34.00,USD,0,EGU5TA,0.00025,SOL,Jupiter,SOL-14,SIM_1757875434488_14
2025-09-12,13:52:00,BUY,34.00,USD,0,2AMMWC,0.00025,SOL,Jupiter,SOL-15,SIM_1757875434488_15
2025-09-12,13:52:00,BUY,34.00,USD,0,AQ8JMP,0.00025,SOL,Jupiter,SOL-16,SIM_1757875434488_16
2025-09-12,13:52:00,BUY,34.00,USD,0,GSOEPT,0.00025,SOL,Jupiter,SOL-17,SIM_1757875434488_17
2025-09-12,13:52:01,BUY,34.00,USD,0,E2FOXR,0.00025,SOL,Jupiter,SOL-18,SIM_1757875434488_18
2025-09-12,13:52:01,SELL,0,GXVL3P,56.66,USD,0.00025,SOL,Jupiter,SOL-18,SIM_1757875434488_18
2025-09-12,13:52:04,SELL,0,EGU5TA,117.61,USD,0.00025,SOL,Jupiter,SOL-18,SIM_1757875434488_18
2025-09-12,13:52:08,SELL,0,A9P1ZA,114.28,USD,0.00025,SOL,Jupiter,SOL-18,SIM_1757875434488_18
2025-09-12,13:52:09,SELL,0,5BTCQK,79.45,USD,0.00025,SOL,Jupiter,SOL-18,SIM_1757875434488_18
2025-09-12,13:52:09,SELL,0,7C1OUD,79.91,USD,0.00025,SOL,Jupiter,SOL-18,SIM_1757875434488_18
2025-09-12,13:52:10,SELL,0,8BYVJJ,62.72,USD,0.00025,SOL,Jupiter,SOL-18,SIM_1757875434488_18
2025-09-12,13:52:34,BUY,34.00,USD,0,AMT8FA,0.00025,SOL,Jupiter,SOL-19,SIM_1757875434488_19
2025-09-12,13:53:00,BUY,34.00,USD,0,2N4XJ2,0.00025,SOL,Jupiter,SOL-20,SIM_1757875434488_20
2025-09-12,13:53:00,SELL,0,SQMUEU,60.43,USD,0.00025,SOL,Jupiter,SOL-20,SIM_1757875434488_20
2025-09-12,13:53:02,BUY,34.00,USD,0,9OQ7EQ,0.00025,SOL,Jupiter,SOL-21,SIM_1757875434488_21
2025-09-12,13:53:03,SELL,0,BXPSQY,56.59,USD,0.00025,SOL,Jupiter,SOL-21,SIM_1757875434488_21
2025-09-12,13:53:09,SELL,0,5BTCQK,39.88,USD,0.00025,SOL,Jupiter,SOL-21,SIM_1757875434488_21
2025-09-12,13:53:11,SELL,0,ENY6TH,58.57,USD,0.00025,SOL,Jupiter,SOL-21,SIM_1757875434488_21
2025-09-12,13:53:32,SELL,0,9OQ7EQ,77.32,USD,0.00025,SOL,Jupiter,SOL-21,SIM_1757875434488_21
2025-09-12,13:54:00,BUY,34.00,USD,0,44VIGJ,0.00025,SOL,Jupiter,SOL-22,SIM_1757875434488_22
2025-09-12,13:54:00,SELL,0,2N4XJ2,108.70,USD,0.00025,SOL,Jupiter,SOL-22,SIM_1757875434488_22
2025-09-12,13:54:00,SELL,0,SQMUEU,60.87,USD,0.00025,SOL,Jupiter,SOL-22,SIM_1757875434488_22
2025-09-12,13:54:01,SELL,0,E2FOXR,77.99,USD,0.00025,SOL,Jupiter,SOL-22,SIM_1757875434488_22
2025-09-12,13:54:01,BUY,34.00,USD,0,6GTQL1,0.00025,SOL,Jupiter,SOL-23,SIM_1757875434488_23
2025-09-12,13:54:02,BUY,34.00,USD,0,8VCKKY,0.00025,SOL,Jupiter,SOL-24,SIM_1757875434488_24
2025-09-12,13:54:02,BUY,34.00,USD,0,3VKUE5,0.00025,SOL,Jupiter,SOL-25,SIM_1757875434488_25
2025-09-12,13:54:04,BUY,34.00,USD,0,H7WBVS,0.00025,SOL,Jupiter,SOL-26,SIM_1757875434488_26
2025-09-12,13:54:04,BUY,34.00,USD,0,5B9M4Z,0.00025,SOL,Jupiter,SOL-27,SIM_1757875434488_27
2025-09-12,13:54:04,SELL,0,EGU5TA,36.40,USD,0.00025,SOL,Jupiter,SOL-27,SIM_1757875434488_27
2025-09-12,13:54:04,BUY,34.00,USD,0,GPFDJ2,0.00025,SOL,Jupiter,SOL-28,SIM_1757875434488_28
2025-09-12,13:54:31,SELL,0,6GTQL1,61.13,USD,0.00025,SOL,Jupiter,SOL-28,SIM_1757875434488_28
2025-09-12,13:54:32,SELL,0,8VCKKY,43.84,USD,0.00025,SOL,Jupiter,SOL-28,SIM_1757875434488_28
2025-09-12,13:54:34,SELL,0,AMT8FA,62.75,USD,0.00025,SOL,Jupiter,SOL-28,SIM_1757875434488_28
2025-09-12,13:54:34,SELL,0,GPFDJ2,109.76,USD,0.00025,SOL,Jupiter,SOL-28,SIM_1757875434488_28
2025-09-12,13:55:00,SELL,0,GSOEPT,42.86,USD,0.00025,SOL,Jupiter,SOL-28,SIM_1757875434488_28
2025-09-12,13:55:00,SELL,0,44VIGJ,62.08,USD,0.00025,SOL,Jupiter,SOL-28,SIM_1757875434488_28
2025-09-12,13:55:00,SELL,0,2N4XJ2,77.04,USD,0.00025,SOL,Jupiter,SOL-28,SIM_1757875434488_28
2025-09-12,13:55:01,BUY,34.00,USD,0,HXAJBD,0.00025,SOL,Jupiter,SOL-29,SIM_1757875434488_29
2025-09-12,13:55:01,BUY,34.00,USD,0,FZJ1M4,0.00025,SOL,Jupiter,SOL-30,SIM_1757875434489_30
2025-09-12,13:55:01,BUY,34.00,USD,0,4KGISL,0.00025,SOL,Jupiter,SOL-31,SIM_1757875434489_31
2025-09-12,13:55:02,BUY,34.00,USD,0,RUABS5,0.00025,SOL,Jupiter,SOL-32,SIM_1757875434489_32
2025-09-12,13:55:02,SELL,0,3VKUE5,58.97,USD,0.00025,SOL,Jupiter,SOL-32,SIM_1757875434489_32
2025-09-12,13:55:04,BUY,34.00,USD,0,2IFN4J,0.00025,SOL,Jupiter,SOL-33,SIM_1757875434489_33
2025-09-12,13:55:08,SELL,0,EPJFWD,141.07,USD,0.00025,SOL,Jupiter,SOL-33,SIM_1757875434489_33
2025-09-12,13:56:00,SELL,0,44VIGJ,61.56,USD,0.00025,SOL,Jupiter,SOL-33,SIM_1757875434489_33
2025-09-12,13:56:01,SELL,0,HXAJBD,56.99,USD,0.00025,SOL,Jupiter,SOL-33,SIM_1757875434489_33
2025-09-12,13:56:01,SELL,0,FZJ1M4,62.33,USD,0.00025,SOL,Jupiter,SOL-33,SIM_1757875434489_33
2025-09-12,13:56:01,SELL,0,4KGISL,57.43,USD,0.00025,SOL,Jupiter,SOL-33,SIM_1757875434489_33
2025-09-12,13:56:01,SELL,0,6GTQL1,74.11,USD,0.00025,SOL,Jupiter,SOL-33,SIM_1757875434489_33
2025-09-12,13:56:03,BUY,34.00,USD,0,DQSQQM,0.00025,SOL,Jupiter,SOL-34,SIM_1757875434489_34
2025-09-12,13:56:04,SELL,0,H7WBVS,43.17,USD,0.00025,SOL,Jupiter,SOL-34,SIM_1757875434489_34
2025-09-12,13:56:04,BUY,34.00,USD,0,ANV7BQ,0.00025,SOL,Jupiter,SOL-35,SIM_1757875434489_35
2025-09-12,13:57:00,SELL,0,GSOEPT,61.72,USD,0.00025,SOL,Jupiter,SOL-35,SIM_1757875434489_35
2025-09-12,13:57:00,BUY,34.00,USD,0,45SC6K,0.00025,SOL,Jupiter,SOL-36,SIM_1757875434489_36
2025-09-12,13:57:00,BUY,34.00,USD,0,C8HABH,0.00025,SOL,Jupiter,SOL-37,SIM_1757875434489_37
2025-09-12,13:57:00,BUY,34.00,USD,0,2HHGCL,0.00025,SOL,Jupiter,SOL-38,SIM_1757875434489_38
2025-09-12,13:57:01,BUY,34.00,USD,0,35IWJU,0.00025,SOL,Jupiter,SOL-39,SIM_1757875434489_39
2025-09-12,13:57:03,BUY,34.00,USD,0,DNUXPI,0.00025,SOL,Jupiter,SOL-40,SIM_1757875434489_40
2025-09-12,13:57:04,SELL,0,5B9M4Z,42.53,USD,0.00025,SOL,Jupiter,SOL-40,SIM_1757875434489_40
2025-09-12,13:57:04,SELL,0,GPFDJ2,78.29,USD,0.00025,SOL,Jupiter,SOL-40,SIM_1757875434489_40
2025-09-12,13:57:30,SELL,0,2HHGCL,60.43,USD,0.00025,SOL,Jupiter,SOL-40,SIM_1757875434489_40
2025-09-12,13:57:34,BUY,34.00,USD,0,3AZAZU,0.00025,SOL,Jupiter,SOL-41,SIM_1757875434489_41
2025-09-12,13:58:00,SELL,0,45SC6K,59.66,USD,0.00025,SOL,Jupiter,SOL-41,SIM_1757875434489_41
2025-09-12,13:58:02,SELL,0,RUABS5,44.16,USD,0.00025,SOL,Jupiter,SOL-41,SIM_1757875434489_41
2025-09-12,13:58:02,BUY,34.00,USD,0,8Z4IFN,0.00025,SOL,Jupiter,SOL-42,SIM_1757875434489_42
2025-09-12,13:58:04,BUY,34.00,USD,0,28MDMA,0.00025,SOL,Jupiter,SOL-43,SIM_1757875434489_43
2025-09-12,13:58:34,SELL,0,28MDMA,79.48,USD,0.00025,SOL,Jupiter,SOL-43,SIM_1757875434489_43
2025-09-12,13:58:34,BUY,34.00,USD,0,BA6XEC,0.00025,SOL,Jupiter,SOL-44,SIM_1757875434489_44
2025-09-12,13:59:00,SELL,0,45SC6K,36.21,USD,0.00025,SOL,Jupiter,SOL-44,SIM_1757875434489_44
2025-09-12,13:59:00,SELL,0,C8HABH,58.92,USD,0.00025,SOL,Jupiter,SOL-44,SIM_1757875434489_44
2025-09-12,13:59:00,BUY,34.00,USD,0,5VTD8S,0.00025,SOL,Jupiter,SOL-45,SIM_1757875434489_45
2025-09-12,13:59:00,BUY,34.00,USD,0,9FEPKU,0.00025,SOL,Jupiter,SOL-46,SIM_1757875434489_46
2025-09-12,13:59:01,BUY,34.00,USD,0,DJ5VMD,0.00025,SOL,Jupiter,SOL-47,SIM_1757875434489_47
2025-09-12,13:59:01,SELL,0,35IWJU,211.41,USD,0.00025,SOL,Jupiter,SOL-47,SIM_1757875434489_47
2025-09-12,13:59:02,SELL,0,8VCKKY,60.89,USD,0.00025,SOL,Jupiter,SOL-47,SIM_1757875434489_47
2025-09-12,13:59:02,SELL,0,3VKUE5,59.71,USD,0.00025,SOL,Jupiter,SOL-47,SIM_1757875434489_47
2025-09-12,13:59:04,SELL,0,28MDMA,80.97,USD,0.00025,SOL,Jupiter,SOL-47,SIM_1757875434489_47
2025-09-12,13:59:05,BUY,34.00,USD,0,72MT5M,0.00025,SOL,Jupiter,SOL-48,SIM_1757875434489_48
2025-09-12,14:00:00,BUY,34.00,USD,0,4UCZFU,0.00025,SOL,Jupiter,SOL-49,SIM_1757875434489_49
2025-09-12,14:00:00,BUY,34.00,USD,0,2JMFWL,0.00025,SOL,Jupiter,SOL-50,SIM_1757875434489_50
2025-09-12,14:00:00,BUY,34.00,USD,0,AMVI3C,0.00025,SOL,Jupiter,SOL-51,SIM_1757875434489_51
2025-09-12,14:00:01,BUY,34.00,USD,0,87XQ41,0.00025,SOL,Jupiter,SOL-52,SIM_1757875434489_52
2025-09-12,14:00:02,SELL,0,8Z4IFN,40.06,USD,0.00025,SOL,Jupiter,SOL-52,SIM_1757875434489_52
2025-09-12,14:00:03,BUY,34.00,USD,0,AQ9KPW,0.00025,SOL,Jupiter,SOL-53,SIM_1757875434489_53
2025-09-12,14:00:05,SELL,0,72MT5M,56.14,USD,0.00025,SOL,Jupiter,SOL-53,SIM_1757875434489_53
2025-09-12,14:00:10,SELL,0,8BYVJJ,60.74,USD,0.00025,SOL,Jupiter,SOL-53,SIM_1757875434489_53
2025-09-12,14:00:34,BUY,34.00,USD,0,GRP83V,0.00025,SOL,Jupiter,SOL-54,SIM_1757875434489_54
2025-09-12,14:01:00,BUY,34.00,USD,0,HLFAVB,0.00025,SOL,Jupiter,SOL-55,SIM_1757875434489_55
2025-09-12,14:01:01,SELL,0,GXVL3P,61.00,USD,0.00025,SOL,Jupiter,SOL-55,SIM_1757875434489_55
2025-09-12,14:01:02,BUY,34.00,USD,0,3SZPCW,0.00025,SOL,Jupiter,SOL-56,SIM_1757875434489_56
2025-09-12,14:01:02,BUY,34.00,USD,0,CRQTNE,0.00025,SOL,Jupiter,SOL-57,SIM_1757875434489_57
2025-09-12,14:01:02,BUY,34.00,USD,0,8KYAY1,0.00025,SOL,Jupiter,SOL-58,SIM_1757875434489_58
2025-09-12,14:01:02,BUY,34.00,USD,0,FAZVYZ,0.00025,SOL,Jupiter,SOL-59,SIM_1757875434489_59
2025-09-12,14:01:04,BUY,34.00,USD,0,CEZSUA,0.00025,SOL,Jupiter,SOL-60,SIM_1757875434489_60
2025-09-12,14:01:32,SELL,0,CRQTNE,73.17,USD,0.00025,SOL,Jupiter,SOL-60,SIM_1757875434489_60
2025-09-12,14:01:32,SELL,0,8KYAY1,58.66,USD,0.00025,SOL,Jupiter,SOL-60,SIM_1757875434489_60
2025-09-12,14:01:34,SELL,0,GRP83V,111.78,USD,0.00025,SOL,Jupiter,SOL-60,SIM_1757875434489_60
2025-09-12,14:02:00,SELL,0,4UCZFU,39.32,USD,0.00025,SOL,Jupiter,SOL-60,SIM_1757875434489_60
2025-09-12,14:02:00,SELL,0,2AMMWC,44.72,USD,0.00025,SOL,Jupiter,SOL-60,SIM_1757875434489_60
2025-09-12,14:02:00,SELL,0,HLFAVB,56.24,USD,0.00025,SOL,Jupiter,SOL-60,SIM_1757875434489_60
2025-09-12,14:02:00,BUY,34.00,USD,0,H3PU2M,0.00025,SOL,Jupiter,SOL-61,SIM_1757875434489_61
2025-09-12,14:02:00,BUY,34.00,USD,0,JCNP8R,0.00025,SOL,Jupiter,SOL-62,SIM_1757875434489_62
2025-09-12,14:02:00,SELL,0,9FEPKU,78.05,USD,0.00025,SOL,Jupiter,SOL-62,SIM_1757875434489_62
2025-09-12,14:02:01,SELL,0,E2FOXR,110.57,USD,0.00025,SOL,Jupiter,SOL-62,SIM_1757875434489_62
2025-09-12,14:02:01,SELL,0,87XQ41,67.70,USD,0.00025,SOL,Jupiter,SOL-62,SIM_1757875434489_62
2025-09-12,14:02:01,BUY,34.00,USD,0,CZPGTE,0.00025,SOL,Jupiter,SOL-63,SIM_1757875434489_63
2025-09-12,14:02:03,SELL,0,AQ9KPW,75.18,USD,0.00025,SOL,Jupiter,SOL-63,SIM_1757875434489_63
2025-09-12,14:02:05,SELL,0,72MT5M,35.19,USD,0.00025,SOL,Jupiter,SOL-63,SIM_1757875434489_63
2025-09-12,14:03:00,SELL,0,2JMFWL,59.89,USD,0.00025,SOL,Jupiter,SOL-63,SIM_1757875434489_63
2025-09-12,14:03:00,SELL,0,AMVI3C,116.54,USD,0.00025,SOL,Jupiter,SOL-63,SIM_1757875434489_63
2025-09-12,14:03:00,SELL,0,H3PU2M,74.35,USD,0.00025,SOL,Jupiter,SOL-63,SIM_1757875434489_63
2025-09-12,14:03:00,SELL,0,2N4XJ2,54.12,USD,0.00025,SOL,Jupiter,SOL-63,SIM_1757875434489_63
2025-09-12,14:03:01,BUY,34.00,USD,0,7KVDFF,0.00025,SOL,Jupiter,SOL-64,SIM_1757875434489_64
2025-09-12,14:03:01,BUY,34.00,USD,0,FWNSYA,0.00025,SOL,Jupiter,SOL-65,SIM_1757875434489_65
2025-09-12,14:03:01,BUY,34.00,USD,0,EYFTNC,0.00025,SOL,Jupiter,SOL-66,SIM_1757875434489_66
2025-09-12,14:04:00,BUY,34.00,USD,0,W8H4ZA,0.00025,SOL,Jupiter,SOL-67,SIM_1757875434489_67
2025-09-12,14:04:00,BUY,34.00,USD,0,8MBIU6,0.00025,SOL,Jupiter,SOL-68,SIM_1757875434489_68
2025-09-12,14:04:01,SELL,0,EYFTNC,74.29,USD,0.00025,SOL,Jupiter,SOL-68,SIM_1757875434489_68
2025-09-12,14:04:01,SELL,0,CZPGTE,34.51,USD,0.00025,SOL,Jupiter,SOL-68,SIM_1757875434489_68
2025-09-12,14:04:01,BUY,34.00,USD,0,HPRACG,0.00025,SOL,Jupiter,SOL-69,SIM_1757875434489_69
2025-09-12,14:04:02,BUY,34.00,USD,0,HPQBCR,0.00025,SOL,Jupiter,SOL-70,SIM_1757875434489_70
2025-09-12,14:04:04,SELL,0,CEZSUA,71.65,USD,0.00025,SOL,Jupiter,SOL-70,SIM_1757875434489_70
2025-09-12,14:05:00,BUY,34.00,USD,0,4OOFVU,0.00025,SOL,Jupiter,SOL-71,SIM_1757875434489_71
2025-09-12,14:05:01,SELL,0,HXAJBD,153.23,USD,0.00025,SOL,Jupiter,SOL-71,SIM_1757875434489_71
2025-09-12,14:05:01,BUY,34.00,USD,0,99FVW8,0.00025,SOL,Jupiter,SOL-72,SIM_1757875434489_72
2025-09-12,14:05:01,BUY,34.00,USD,0,EADZYA,0.00025,SOL,Jupiter,SOL-73,SIM_1757875434489_73
2025-09-12,14:05:01,SELL,0,FWNSYA,57.79,USD,0.00025,SOL,Jupiter,SOL-73,SIM_1757875434489_73
2025-09-12,14:05:01,SELL,0,HPRACG,81.58,USD,0.00025,SOL,Jupiter,SOL-73,SIM_1757875434489_73
2025-09-12,14:05:01,BUY,34.00,USD,0,H3LNJT,0.00025,SOL,Jupiter,SOL-74,SIM_1757875434489_74
2025-09-12,14:05:01,BUY,34.00,USD,0,UT1HVS,0.00025,SOL,Jupiter,SOL-75,SIM_1757875434489_75
2025-09-12,14:05:03,BUY,34.00,USD,0,ABBRYW,0.00025,SOL,Jupiter,SOL-76,SIM_1757875434489_76
2025-09-12,14:05:03,BUY,34.00,USD,0,5DQTVI,0.00025,SOL,Jupiter,SOL-77,SIM_1757875434489_77
2025-09-12,14:05:04,BUY,34.00,USD,0,ERVHVV,0.00025,SOL,Jupiter,SOL-78,SIM_1757875434490_78
2025-09-12,14:05:06,BUY,34.00,USD,0,FIWQEO,0.00025,SOL,Jupiter,SOL-79,SIM_1757875434490_79
2025-09-12,14:05:30,SELL,0,4OOFVU,79.34,USD,0.00025,SOL,Jupiter,SOL-79,SIM_1757875434490_79
2025-09-12,14:05:31,SELL,0,H3LNJT,62.35,USD,0.00025,SOL,Jupiter,SOL-79,SIM_1757875434490_79
2025-09-12,14:05:33,SELL,0,ABBRYW,61.03,USD,0.00025,SOL,Jupiter,SOL-79,SIM_1757875434490_79
2025-09-12,14:06:01,BUY,34.00,USD,0,5FNHAK,0.00025,SOL,Jupiter,SOL-80,SIM_1757875434490_80
2025-09-12,14:06:01,BUY,34.00,USD,0,4QKJW1,0.00025,SOL,Jupiter,SOL-81,SIM_1757875434490_81
2025-09-12,14:06:01,SELL,0,FWNSYA,59.90,USD,0.00025,SOL,Jupiter,SOL-81,SIM_1757875434490_81
2025-09-12,14:06:01,SELL,0,UT1HVS,74.22,USD,0.00025,SOL,Jupiter,SOL-81,SIM_1757875434490_81
2025-09-12,14:06:02,SELL,0,8KYAY1,60.97,USD,0.00025,SOL,Jupiter,SOL-81,SIM_1757875434490_81
2025-09-12,14:06:02,SELL,0,FAZVYZ,42.62,USD,0.00025,SOL,Jupiter,SOL-81,SIM_1757875434490_81
2025-09-12,14:06:04,SELL,0,ANV7BQ,105.44,USD,0.00025,SOL,Jupiter,SOL-81,SIM_1757875434490_81
2025-09-12,14:06:04,BUY,34.00,USD,0,4MHQSX,0.00025,SOL,Jupiter,SOL-82,SIM_1757875434490_82
2025-09-12,14:07:00,SELL,0,W8H4ZA,77.73,USD,0.00025,SOL,Jupiter,SOL-82,SIM_1757875434490_82
2025-09-12,14:07:01,BUY,34.00,USD,0,CNATJC,0.00025,SOL,Jupiter,SOL-83,SIM_1757875434490_83
2025-09-12,14:07:01,BUY,34.00,USD,0,HIOYV3,0.00025,SOL,Jupiter,SOL-84,SIM_1757875434490_84
2025-09-12,14:07:01,BUY,34.00,USD,0,6WGG6Q,0.00025,SOL,Jupiter,SOL-85,SIM_1757875434490_85
2025-09-12,14:07:01,BUY,34.00,USD,0,2YZHPU,0.00025,SOL,Jupiter,SOL-86,SIM_1757875434490_86
2025-09-12,14:07:01,BUY,34.00,USD,0,CADRGT,0.00025,SOL,Jupiter,SOL-87,SIM_1757875434490_87
2025-09-12,14:07:02,SELL,0,HPQBCR,44.13,USD,0.00025,SOL,Jupiter,SOL-87,SIM_1757875434490_87
2025-09-12,14:07:31,SELL,0,2YZHPU,58.24,USD,0.00025,SOL,Jupiter,SOL-87,SIM_1757875434490_87
2025-09-12,14:07:34,BUY,34.00,USD,0,DJK7RI,0.00025,SOL,Jupiter,SOL-88,SIM_1757875434490_88
2025-09-12,14:08:01,SELL,0,EADZYA,57.43,USD,0.00025,SOL,Jupiter,SOL-88,SIM_1757875434490_88
2025-09-12,14:08:01,SELL,0,6WGG6Q,80.80,USD,0.00025,SOL,Jupiter,SOL-88,SIM_1757875434490_88
2025-09-12,14:08:01,SELL,0,FWNSYA,51.82,USD,0.00025,SOL,Jupiter,SOL-88,SIM_1757875434490_88
2025-09-12,14:08:01,SELL,0,EYFTNC,102.11,USD,0.00025,SOL,Jupiter,SOL-88,SIM_1757875434490_88
2025-09-12,14:08:01,SELL,0,H3LNJT,79.45,USD,0.00025,SOL,Jupiter,SOL-88,SIM_1757875434490_88
2025-09-12,14:08:03,SELL,0,ABBRYW,156.32,USD,0.00025,SOL,Jupiter,SOL-88,SIM_1757875434490_88
2025-09-12,14:08:04,SELL,0,28MDMA,117.18,USD,0.00025,SOL,Jupiter,SOL-88,SIM_1757875434490_88
2025-09-12,14:08:04,BUY,34.00,USD,0,EKAZWQ,0.00025,SOL,Jupiter,SOL-89,SIM_1757875434490_89
2025-09-12,14:08:05,BUY,34.00,USD,0,5C9OJH,0.00025,SOL,Jupiter,SOL-90,SIM_1757875434490_90
2025-09-12,14:08:06,SELL,0,FIWQEO,42.11,USD,0.00025,SOL,Jupiter,SOL-90,SIM_1757875434490_90
2025-09-12,14:09:00,BUY,34.00,USD,0,QNOVTD,0.00025,SOL,Jupiter,SOL-91,SIM_1757875434490_91
2025-09-12,14:09:00,BUY,34.00,USD,0,4NFBVM,0.00025,SOL,Jupiter,SOL-92,SIM_1757875434490_92
2025-09-12,14:09:00,BUY,34.00,USD,0,DWDCDO,0.00025,SOL,Jupiter,SOL-93,SIM_1757875434490_93
2025-09-12,14:09:00,SELL,0,9FEPKU,60.09,USD,0.00025,SOL,Jupiter,SOL-93,SIM_1757875434490_93
2025-09-12,14:09:01,BUY,34.00,USD,0,HPVVP8,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
2025-09-12,14:09:01,SELL,0,6GTQL1,34.36,USD,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
2025-09-12,14:09:04,SELL,0,H7WBVS,34.54,USD,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
2025-09-12,14:09:04,SELL,0,4MHQSX,79.60,USD,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
2025-09-12,14:09:05,SELL,0,5C9OJH,43.99,USD,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
2025-09-12,14:09:30,SELL,0,4NFBVM,44.04,USD,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
